account_id,has_loan,n_transactions,mean_amount,std_amount,max_amount,mean_balance,std_balance,net_flow,withdrawal_ratio,tenure_days,days_since_last_transaction,transactions_per_month,n_standing_orders,total_order_amount,has_card
543,0,412,1153.5703883495146,1310.193148498199,9700.0,17506.668932038832,3888.2638762991774,16393.8,0.6868932038834952,1703,0,7.364227833235467,3.0,2388.0,0
3653,0,377,6985.647745358091,8973.200451551551,33090.0,46309.379575596824,11945.939706211839,81572.0,0.7002652519893899,1703,0,6.738625954198473,2.0,5336.0,0
524,0,308,7460.578571428572,9090.02557768635,49900.0,35618.52337662337,13721.345582518192,92233.00000000001,0.6298701298701299,1703,0,5.505296535525543,1.0,5768.0,0
82,0,332,14580.790060240963,15582.835174205522,61100.0,61863.38765060241,28634.31997346079,783733.1,0.48493975903614456,1703,0,5.93428068115091,0.0,0.0,0
3912,0,342,1963.241812865497,2211.3668650329414,7250.0,29961.321345029242,5944.271883845308,42383.5,0.6695906432748538,1702,0,6.1166157461809645,2.0,2728.0,0
1949,0,480,3124.7685416666664,4470.866145284384,18400.0,33583.105,7545.498732227993,39859.7,0.7375,1702,0,8.584723854289072,4.0,7525.0,0
1865,0,313,2215.0255591054315,2381.9953905283874,10900.0,28902.440894568692,6152.903295869542,21833.8,0.6389776357827476,1702,0,5.597955346650999,1.0,1915.0,0
451,0,102,1217.4803921568628,1826.7868751812564,12300.0,22842.91176470588,4521.417943090179,16783.000000000004,0.27450980392156865,1701,21,1.825326278659612,1.0,7208.0,0
50,0,377,5084.626525198939,6401.57860411946,24195.0,37433.39124668435,13082.010427520208,86129.0,0.6896551724137931,1700,0,6.750517647058824,2.0,7293.0,0
1184,0,299,14942.515050167223,16393.245219047385,56686.0,59551.67525083612,20104.66758573263,864152.0,0.5250836120401338,1700,0,5.353858823529412,0.0,0.0,0
363,0,336,13888.569642857145,15220.35801944326,58700.0,68598.0482142857,28905.89111829323,565587.0,0.5119047619047619,1700,0,6.016376470588235,0.0,0.0,1
2454,0,341,2943.4967741935484,7063.316623972733,49363.0,33441.49384164223,15205.1850302703,35955.6,0.44281524926686217,1699,0,6.109499705709241,0.0,0.0,0
2847,0,324,3295.3725308641974,3268.265337802815,11667.0,37080.951234567896,10430.93119261387,48770.7,0.5833333333333334,1698,0,5.808339222614841,1.0,5185.0,0
2740,0,265,10164.364528301887,11464.487492487562,35900.0,37768.30528301887,17859.973985467142,23667.399999999987,0.569811320754717,1698,0,4.750647820965842,0.0,0.0,0
1871,0,286,9798.347902097903,10352.464503582856,34552.0,40264.83706293706,12740.030387427909,524038.3,0.5209790209790209,1696,0,5.13316037735849,0.0,0.0,0
8405,1,532,5007.274436090225,7481.957685123711,33190.0,36648.25,11312.433263761697,42280.0,0.6766917293233082,1696,0,9.548396226415095,4.0,12286.0,0
266,0,325,18558.04246153846,21083.321009741238,74628.0,69207.50707692308,24666.297530557116,923074.6,0.5507692307692308,1695,0,5.836578171091445,1.0,4975.2,1
1879,0,319,1041.110971786834,1090.771298962458,5300.0,14131.491222570534,2193.5969731360515,16733.2,0.64576802507837,1693,0,5.735593620791494,2.0,2026.0,0
2259,0,265,1812.2584905660378,1767.1351587829392,4950.0,17746.058867924527,3887.6378976817177,16748.5,0.5962264150943396,1692,0,4.767494089834515,1.0,2520.0,0
609,0,361,856.4443213296399,1011.057264081706,4680.0,20332.568975069255,4102.220392568086,26136.4,0.703601108033241,1691,0,6.4984269662921355,3.0,1970.0,0
9750,1,416,10353.194711538461,13694.346187940213,64000.0,47080.86995192307,27197.510428390244,1068152.4,0.43990384615384615,1690,0,7.492923076923077,1.0,3160.7,0
2375,0,358,7686.079329608939,9626.918470619958,35226.0,54939.75977653631,14033.560171526167,94298.40000000002,0.6899441340782123,1690,0,6.4482366863905325,2.0,7301.0,0
216,0,343,2047.2673469387753,2249.0245303750926,8600.0,25681.614868804667,5727.467163179951,20686.7,0.685131195335277,1690,0,6.178059171597633,2.0,2999.0,0
56,0,293,6013.3392491467575,6400.147100759889,29600.0,34957.8590443686,10353.502942054209,57568.4,0.5972696245733788,1690,0,5.277467455621302,1.0,8080.0,0
7824,1,339,10046.266666666666,13910.360883130072,66600.0,36164.1209439528,25441.299603452007,448712.2,0.6283185840707964,1689,0,6.109626998223802,3.0,11584.8,0
649,0,322,12364.716770186335,14827.761377606681,62400.0,53507.53881987578,26913.687182433943,884597.6,0.5031055900621118,1689,0,5.80324452338662,1.0,3430.1,0
2996,0,464,3489.5150862068967,5191.271698565278,23500.0,42751.60086206897,10279.365089233535,65273.0,0.7413793103448276,1689,0,8.36243931320308,4.0,7798.0,0
1509,0,349,4881.432091690544,5563.082365004966,21282.0,23597.16246418338,7946.416956318945,17093.800000000003,0.6790830945558739,1687,0,6.297308832246592,2.0,7263.0,0
2170,0,442,14000.306561085972,19042.042948973372,74770.0,73274.6375565611,26845.3614135407,627801.5,0.6787330316742082,1687,0,7.975388263189093,3.0,12317.0,1
2001,0,339,13708.367551622418,15280.394712084817,58653.0,60919.11268436578,20148.287704692222,488428.6,0.616519174041298,1687,0,6.1168701837581505,1.0,12524.0,1
2903,0,301,8839.750166112955,9246.43016254967,33170.0,45044.25382059801,13769.778503501562,21064.799999999992,0.627906976744186,1687,0,5.431203319502075,1.0,7826.0,0
3717,0,287,6580.496515679442,6680.605245751935,23373.0,22203.331010452963,8455.691432128044,116642.5,0.5714285714285714,1686,0,5.181660735468565,2.0,12285.2,0
4195,0,350,14606.484857142857,15997.684836493201,61800.0,63157.17971428571,26369.68623314063,462692.9,0.5142857142857142,1685,0,6.322848664688427,0.0,0.0,0
2496,1,317,3170.9362776025237,3022.118387711562,11210.0,21484.486750788645,5823.231407579156,20778.800000000003,0.5930599369085173,1685,0,5.726694362017804,2.0,7734.0,0
9583,1,421,12920.585510688836,13651.249764697246,62800.0,65320.469358669834,28303.541944977165,1046527.5,0.498812351543943,1684,0,7.61,2.0,17748.7,0
3636,0,428,3359.188785046729,4773.593948084126,45440.0,44459.79672897196,14307.69344027304,63862.799999999996,0.6658878504672897,1684,0,7.736532066508313,3.0,6515.0,0
1826,0,301,7749.741860465116,8104.468121304558,33600.0,42224.69634551495,11541.826458076439,45910.29999999999,0.6212624584717608,1684,0,5.440878859857482,1.0,9921.0,1
2227,1,420,13005.104047619048,13686.20295126467,62800.0,62734.05023809524,31329.607910124327,1074302.1,0.5023809523809524,1684,0,7.591923990498812,2.0,17259.7,1
2749,0,364,12863.069505494504,13318.394379994852,61000.0,57951.62664835165,31478.86164699434,694289.7,0.46153846153846156,1683,0,6.583576945929887,1.0,14520.0,1
535,0,414,5939.830917874396,8147.638075839959,31010.0,38178.326328502415,10928.334587073608,40388.0,0.7318840579710145,1682,0,7.4923662306777645,3.0,7848.0,0
4066,0,372,10380.561290322581,11974.157615244749,48368.0,39786.60537634409,15679.933760138876,272716.8,0.6639784946236559,1682,0,6.732271105826397,3.0,17363.5,1
2662,0,257,2280.067704280156,2217.3013850261423,7600.0,20871.89688715953,4562.901173782861,29397.4,0.5836575875486382,1682,0,4.651058263971462,1.0,3625.0,0
1053,0,366,3275.854918032787,4096.636591572908,31840.0,26312.33087431694,6637.671117484921,35862.9,0.6693989071038251,1681,0,6.627626412849495,2.0,3482.0,0
11333,0,368,8955.966032608696,12549.921170279624,62800.0,46304.25407608696,29645.1260646139,860445.7,0.42391304347826086,1680,0,6.667809523809524,1.0,3286.7,0
1838,0,261,9944.968582375479,12136.108386473808,53000.0,47388.77816091954,23927.05767251518,486178.0,0.4827586206896552,1680,0,4.729071428571428,2.0,11012.1,0
3037,1,269,8637.745724907063,11779.870658522565,63000.0,33307.294052044606,26408.61790330999,137918.8,0.5947955390334573,1680,31,4.87402380952381,1.0,7718.7,0
3372,0,301,9358.894019933556,9943.378321068623,41120.0,57468.266112956815,17091.858162216144,87891.09999999999,0.627906976744186,1680,0,5.453833333333334,1.0,9838.0,1
985,0,259,1375.6969111969113,1450.1669460663106,7950.0,19132.59922779923,4012.967012055343,20891.5,0.5868725868725869,1677,0,4.701228384019082,1.0,2227.0,0
6924,1,376,7799.980319148936,9188.456098061939,36536.0,38530.31409574468,13461.421300784476,430659.60000000003,0.648936170212766,1674,0,6.837180406212664,2.0,8644.5,1
3484,0,310,9273.014516129033,11022.519630405237,42700.0,34864.78322580645,14738.766813637185,63774.49999999999,0.6419354838709678,1674,0,5.637037037037037,1.0,6634.0,1
700,0,357,1745.1943977591036,1804.210745438927,9700.0,24723.082913165264,8968.37234837925,51082.4,0.6162464985994398,1674,0,6.49168458781362,2.0,2762.0,0
3289,0,374,4078.505347593583,4627.625571627177,18994.5,35998.9064171123,11266.355392432439,58021.0,0.6684491978609626,1673,0,6.804877465630605,2.0,7260.0,0
2638,0,417,5649.072182254197,7811.01000284296,30121.5,45858.946043165466,10837.473832099095,86523.1,0.7314148681055156,1673,0,7.587256425582786,3.0,6284.0,1
8316,1,422,10682.702369668248,14123.643597715545,62900.0,62731.97322274881,26995.465790601098,654033.6,0.490521327014218,1671,0,7.687420706163974,1.0,5616.2,0
1634,0,275,6238.445454545455,7119.873718786485,26000.0,57108.94981818181,15974.510382900153,100512.5,0.5890909090909091,1671,0,5.009575104727708,0.0,0.0,1
4825,1,301,4486.569767441861,5280.138030662609,26300.0,29747.964451827243,7993.733562153472,240400.7,0.5548172757475083,1671,0,5.4832076600837825,1.0,1783.2,0
3650,0,322,4596.912111801242,5261.383969986867,29300.0,43229.61583850932,9069.985139623348,39629.7,0.6118012422360248,1670,0,5.869269461077844,1.0,7858.0,0
10942,1,441,14230.557142857144,14894.2382388917,63000.0,59423.17936507937,28435.83524805382,462623.7,0.5668934240362812,1670,0,8.038347305389221,2.0,15714.0,0
2922,0,276,12012.26920289855,14737.095286245674,57900.0,49953.61847826087,26525.699633171236,261467.9,0.5144927536231884,1669,19,5.0338166566806475,0.0,0.0,0
693,0,311,6733.819614147909,7479.185886744962,38240.0,36272.281672025725,12662.848432986635,18207.099999999988,0.6366559485530546,1669,0,5.672162971839425,1.0,6329.0,0
2260,0,281,3823.294306049822,3793.958691492724,18400.0,7484.895373665481,13105.710439693281,-2824.4999999999955,0.6263345195729537,1668,0,5.128081534772182,0.0,0.0,0
538,0,250,1717.6932,1660.4873493717005,5300.0,16910.0652,4290.923915136569,24043.300000000003,0.556,1668,0,4.562350119904076,1.0,2692.0,0
548,0,353,1991.6770538243627,2428.519469562853,9850.0,23899.84447592068,5716.227067994608,16686.0,0.6855524079320113,1668,0,6.442038369304556,2.0,1813.0,0
941,0,278,2652.2809352517984,2600.940878918243,9800.0,19016.522661870502,6134.10870268402,25574.1,0.564748201438849,1667,0,5.076376724655069,1.0,3871.0,0
2155,0,353,1224.885552407932,1312.5467234500784,8200.0,19462.092634560908,4467.376715728111,15356.6,0.6487252124645893,1667,0,6.445902819436113,2.0,2269.0,0
4519,0,92,1347.732608695652,1903.0961846832013,10200.0,43303.26413043478,11060.237951582329,57591.4,0.20652173913043478,1667,47,1.6799520095980804,0.0,0.0,0
3539,0,300,2665.8796666666667,6011.529710316108,48151.0,38969.59333333333,14125.432647418082,39845.5,0.43333333333333335,1667,0,5.478104379124176,0.0,0.0,0
6511,0,276,11058.83768115942,13442.299187040904,55600.0,47291.23985507246,30267.102779331617,877291.2,0.38768115942028986,1665,0,5.04590990990991,1.0,1924.7,0
2569,0,351,2057.1868945868946,2470.3233808666296,11900.0,24723.625071225073,4962.881744338053,22569.8,0.6951566951566952,1665,0,6.417081081081082,2.0,2334.0,0
43,0,321,8852.606542056075,10204.660034779497,38560.0,60897.162305295955,12558.043675832068,60766.700000000004,0.6510903426791277,1663,0,5.8756704750451,1.0,6589.0,1
1047,0,288,2793.628125,2810.998648503615,9763.5,24240.905555555553,6879.846807571265,33084.899999999994,0.5833333333333334,1662,0,5.274801444043321,1.0,4339.0,0
3479,0,361,4622.6875346260385,5432.674722335701,26720.0,38619.01274238227,14264.147627612987,61399.4,0.6509695290858726,1661,0,6.615797712221553,2.0,9156.0,0
2868,0,251,2061.6450199203186,2023.7113399111795,7600.0,20405.203984063744,4042.9854330462417,28002.100000000002,0.5816733067729084,1660,0,4.60267469879518,1.0,3306.0,0
4328,0,274,2933.117883211679,3227.766784712335,22200.0,25715.000729927007,7764.8768394809185,12043.5,0.5693430656934306,1658,0,5.030494571773221,0.0,0.0,0
5628,1,313,5256.884664536741,5846.315875312481,31360.0,34890.908626198085,9491.76568341568,40558.1,0.6325878594249201,1658,0,5.746513872135103,1.0,3757.0,0
3160,0,322,8149.646894409937,9236.610077002566,34504.0,49871.7701863354,16597.624732630098,95155.5,0.6583850931677019,1656,0,5.9188888888888895,1.0,8364.0,1
1856,0,286,1163.8356643356644,1204.8698822319182,5160.0,23705.14160839161,4916.640642643535,30876.199999999997,0.6328671328671329,1656,0,5.257149758454107,2.0,2174.0,0
154,0,316,5044.649050632912,5736.885076600899,21114.0,53880.85949367089,18932.32742447918,92360.3,0.6487341772151899,1654,0,5.815622732769045,1.0,3891.0,0
3030,0,310,1043.2309677419355,1173.3724215356433,5100.0,20010.734838709675,3721.2938110163473,24550.8,0.6612903225806451,1653,0,5.70865093768905,2.0,2088.0,0
1938,0,315,8830.738730158731,10076.32591221917,36225.0,46434.76793650794,12720.551427668874,67291.90000000001,0.6507936507936508,1650,0,5.811272727272727,2.0,7232.0,0
1870,0,237,10460.110548523207,11145.792259113774,32150.0,50492.61983122363,12272.649106858356,57455.40000000002,0.5358649789029536,1650,0,4.372290909090909,0.0,0.0,1
3275,0,347,2422.6671469740636,2825.642304159585,10380.0,23292.306340057636,6037.7367323006365,21634.7,0.6570605187319885,1646,0,6.4171810449574735,2.0,3176.0,0
8492,1,422,3307.3130331753555,4330.408891891143,27680.0,41859.69502369669,13815.655634366747,79561.3,0.566350710900474,1646,0,7.804179829890645,2.0,5834.0,1
10093,1,470,9992.61404255319,14079.35288164857,60566.0,44400.90531914894,19429.176023074182,477220.6,0.725531914893617,1644,0,8.70243309002433,4.0,16611.0,0
3805,0,314,4565.445859872611,4783.635641484208,17745.0,35365.87611464968,8284.28392221492,41879.2,0.6178343949044586,1643,0,5.81750456482045,1.0,5908.0,0
200,0,243,4290.274074074074,5331.80255807471,47200.0,68127.95267489713,27507.382206354545,98905.8,0.5308641975308642,1642,0,4.504823386114494,0.0,0.0,1
2471,0,469,10865.49104477612,17340.359786568868,68100.0,76095.821108742,21205.711332330502,308684.5,0.7292110874200426,1642,0,8.694494518879415,4.0,5192.0,1
352,0,273,1682.2871794871796,1781.9871503022644,11250.0,20656.39633699634,4121.716708937737,19997.600000000002,0.6007326007326007,1641,0,5.0640585009140775,1.0,1992.0,0
1291,0,328,1547.3560975609755,1857.8149379892272,11000.0,19958.174085365852,4769.2432947924435,22888.000000000004,0.6676829268292683,1641,0,6.084290067032298,2.0,1668.0,0
161,0,304,1555.7575657894736,1881.2510843544555,14450.0,20418.719407894736,4037.6504557016083,14837.500000000002,0.6414473684210527,1641,0,5.639098110907984,2.0,2281.0,0
711,0,312,4091.4108974358974,4491.727175154602,19040.0,36338.043269230766,12193.886844650777,36195.4,0.6185897435897436,1639,0,5.794557657107993,1.0,3243.0,0
964,0,253,2440.132806324111,6039.059753657423,39873.0,41622.04624505928,14491.669183943608,48393.600000000006,0.43478260869565216,1637,0,4.704532681734881,0.0,0.0,0
1012,1,412,7505.293689320389,9405.444362556069,36818.0,39696.38616504854,15567.134087625749,1181930.4000000001,0.4684466019417476,1636,0,7.665819070904646,1.0,4090.8,0
4276,0,311,13047.727974276528,15822.181267956892,71400.0,63316.48231511254,33220.72401104335,734954.2,0.4887459807073955,1636,0,5.786577017114914,1.0,2895.2,0
901,0,271,1729.858671586716,1734.596182910339,4618.0,27904.98560885609,5837.458289718186,43560.899999999994,0.5977859778597786,1635,0,5.045406727828746,1.0,1910.0,0
7765,1,327,9195.694189602447,12907.73788282021,63200.0,42331.13363914373,26107.10910629998,195560.0,0.5871559633027523,1635,0,6.088,2.0,10549.0,0
90,0,457,6214.078336980306,8833.032166090146,36459.0,31181.580962800876,14441.159927495468,24126.999999999996,0.7592997811816192,1632,0,8.523946078431372,4.0,9882.0,0
5574,1,382,14292.454973821988,17887.7052937918,71565.0,60027.17722513089,24283.281103048863,547737.8,0.6649214659685864,1631,0,7.129417535254445,2.0,15597.0,0
741,0,309,3195.722653721683,7078.046931181276,48926.0,46339.09061488673,16091.041408710238,56589.10000000001,0.47249190938511326,1631,0,5.766989576946658,0.0,0.0,0
2819,0,372,5553.130913978494,7050.683162402701,47040.0,51328.163978494624,16744.078365130197,60105.100000000006,0.6935483870967742,1629,0,6.951307550644567,2.0,9461.0,0
478,0,282,9423.39255319149,10000.555213674854,36320.0,48300.86170212766,13564.020918674118,92283.1,0.6170212765957447,1629,0,5.2695395948434625,1.0,8137.0,1
2615,0,233,4986.07296137339,6890.152902086894,48200.0,30031.91287553648,11045.628471520668,62753.4,0.5364806866952789,1628,0,4.356584766584766,0.0,0.0,0
3503,0,261,8617.864367816092,9938.617541492962,39360.0,51664.400383141765,17298.000505566433,84221.00000000001,0.5823754789272031,1628,0,4.88012285012285,0.0,0.0,1
3921,0,277,12217.992779783393,14807.318450477818,60900.0,57985.079422382674,27434.31928446827,347699.2,0.5054151624548736,1628,0,5.179287469287469,0.0,0.0,0
662,0,258,2374.529069767442,2395.734797860741,14720.0,23848.621317829457,5876.56208514098,18086.899999999998,0.5503875968992248,1627,0,4.82699446834665,1.0,3330.0,0
2654,0,272,2380.3988970588234,2432.9939849515836,9550.0,21533.25294117647,4477.097230319326,18168.9,0.6176470588235294,1624,0,5.098325123152709,1.0,3861.0,0
9627,1,360,13069.84861111111,15474.696773690212,70200.0,63065.89222222222,30494.30343381603,252989.3,0.5555555555555556,1623,0,6.751940850277264,1.0,5091.3,0
2470,0,400,5352.4572499999995,7167.87380146874,40800.0,34519.5735,10468.91256035643,44461.299999999996,0.725,1622,0,7.506781750924785,3.0,7658.0,0
427,0,313,8337.986261980832,9426.63656105749,34622.0,54020.07092651757,16240.579362688602,86880.1,0.6421725239616614,1621,0,5.877680444170266,1.0,8166.0,1
709,0,281,10209.523131672599,13420.481452333495,58700.0,48613.1743772242,27827.719950107785,612816.0,0.49466192170818507,1620,0,5.280024691358024,0.0,0.0,0
629,0,304,1582.5549342105264,1702.8579587365293,9800.0,16269.992105263156,4114.02036676476,27163.100000000002,0.6611842105263158,1620,0,5.712197530864198,2.0,2707.0,0
2606,0,298,1534.9832214765102,1725.9932993538828,4499.0,22636.76375838926,5570.925415084364,30671.4,0.6543624161073825,1618,0,5.606378244746601,2.0,2474.0,0
6738,1,288,7478.692708333333,8407.149319365037,28431.0,37719.56388888889,11682.572946513445,224845.9,0.59375,1617,0,5.421595547309834,1.0,3159.0,0
2912,1,369,15204.012737127372,15927.819833423711,67200.0,67985.41707317073,27551.258328427317,685860.2999999999,0.5094850948509485,1615,0,6.955021671826626,1.0,6336.0,1
4995,1,308,10054.091233766234,12715.309687240459,64900.0,43608.41428571429,25092.620277214428,774401.9,0.5194805194805194,1613,0,5.8124736515809055,1.0,3583.0,0
1022,0,287,11743.518466898953,14423.133879303836,64000.0,67102.03867595819,28187.25524823522,694189.8,0.42160278745644597,1613,0,5.416168629882208,0.0,0.0,0
1797,0,331,5314.415709969789,6465.701007844651,44160.0,49998.316314199394,14019.211278308561,58130.0,0.6586102719033232,1613,0,6.246522008679479,2.0,7850.0,1
3497,0,407,5379.4965601965605,7513.65799135299,43040.0,45820.92162162162,12594.284770309096,83053.5,0.7272727272727273,1612,0,7.685533498759305,3.0,7379.0,0
1848,0,263,2359.07072243346,2288.3957209341943,8000.0,19095.835741444866,5063.018662234768,28199.999999999996,0.5551330798479087,1610,0,4.972496894409938,1.0,3473.0,0
582,0,243,1789.527160493827,1755.011727210873,7650.0,16796.49218106996,3771.9695832993266,21257.5,0.5596707818930041,1609,0,4.597215661901803,1.0,2812.0,0
3167,0,254,9178.29094488189,10317.80005352605,31886.0,55531.84133858267,13281.297716198831,100113.50000000001,0.5826771653543307,1606,0,4.814296388542965,0.0,0.0,1
1579,0,310,4349.866774193548,5141.822305384989,40800.0,42394.04677419355,10928.047965888658,79665.09999999999,0.632258064516129,1605,0,5.879376947040498,1.0,3377.0,1
610,0,253,11518.618577075098,12293.201978839783,57800.0,67671.04031620553,18294.39193624699,435638.1,0.5138339920948617,1603,0,4.804316905801622,0.0,0.0,1
3536,0,281,2341.708540925267,2321.387696769435,8300.0,22941.79359430605,5206.85911959561,16596.5,0.6192170818505338,1603,0,5.336019962570181,1.0,2589.0,0
1017,0,351,6745.773504273504,8808.387996437355,31737.0,46475.70455840456,11489.243212236477,47124.100000000006,0.698005698005698,1603,0,6.665277604491578,2.0,4969.0,0
3017,0,433,4983.744110854504,7265.3839324878445,28791.0,28571.853348729794,10216.200914743758,32446.800000000014,0.7551963048498845,1602,0,8.227540574282147,4.0,6948.0,0
3112,1,439,10986.98861047836,14677.27271893173,60700.0,73383.99362186788,25953.199609820243,382546.8,0.6492027334851936,1602,0,8.341548064918852,3.0,5619.3,1
1360,0,279,2686.8240143369176,6464.312877919033,47370.0,41417.82007168459,17310.49532963022,62722.299999999996,0.4874551971326165,1600,0,5.307975,0.0,0.0,1
2747,0,246,2691.1565040650407,2590.7482200657496,8610.0,23309.193902439027,7104.729196672053,34356.1,0.5487804878048781,1600,0,4.68015,1.0,3826.0,0
9192,0,277,9471.28916967509,11856.613863231205,34845.0,43357.843682310464,22339.674754551263,35783.70000000001,0.4729241877256318,1598,19,5.276520650813517,0.0,0.0,1
1398,0,67,1546.2388059701493,2099.759388809947,13400.0,33711.5552238806,8349.421360213473,31998.0,0.31343283582089554,1596,6,1.2778696741854636,0.0,0.0,0
1246,0,249,2455.1409638554214,2440.8469215012838,11000.0,22723.946184738954,8066.538605465376,39033.7,0.5903614457831325,1596,0,4.749097744360902,1.0,3239.0,0
1592,0,294,1405.9275510204081,1646.8638665158753,4604.0,48841.68877551021,18312.41453917115,86172.3,0.6564625850340136,1596,0,5.607368421052631,2.0,1837.0,1
3728,0,245,5248.588571428571,5434.5013752330415,16820.0,30371.828979591835,7627.4077298566135,181931.8,0.5061224489795918,1596,0,4.672807017543859,0.0,0.0,0
4131,0,436,12023.291743119267,14453.526035021183,63200.0,65316.89266055046,28775.114477818828,604495.2,0.591743119266055,1595,0,8.320902821316615,3.0,8190.1,1
377,0,332,13042.140060240963,14256.474991842926,75600.0,51442.51114457831,27385.00031340888,954025.3,0.4307228915662651,1595,0,6.3361003134796245,0.0,0.0,1
1911,0,259,7118.892277992279,8537.599239820587,39040.0,33857.99613899614,13283.67069351337,33684.9,0.5791505791505791,1593,0,4.949127432517264,0.0,0.0,0
635,0,425,8340.59317647059,13336.821361630828,58100.0,44246.12,28591.922287115518,213020.30000000002,0.6988235294117647,1593,0,8.121155053358445,4.0,8097.0,0
3625,0,314,2282.4697452229298,2891.4160350050424,22800.0,21372.586305732482,5201.985956854083,17855.100000000002,0.6751592356687898,1592,0,6.003869346733668,2.0,2011.0,0
3425,0,296,1644.3094594594593,1647.9472048618275,8300.0,36739.08716216216,11853.100119485469,63247.2,0.543918918918919,1590,0,5.6668176100628935,1.0,2646.0,0
1327,0,268,2429.5787313432834,6190.128032132306,49845.0,28637.97014925373,13306.366138807558,19325.499999999996,0.5186567164179104,1590,0,5.130767295597485,0.0,0.0,0
8776,1,359,4133.011977715878,5917.852328345779,25400.0,51764.96378830083,13469.161524121482,85738.9,0.5598885793871866,1590,0,6.872930817610063,1.0,708.0,0
2798,0,305,7397.255081967212,7997.365024727349,29714.0,34989.86655737705,10886.957940669388,374766.4,0.5737704918032787,1590,0,5.839119496855346,1.0,6094.0,0
2401,0,266,2578.8462406015037,2635.024463816293,10900.0,34313.291729323304,6226.688219567844,42268.7,0.6165413533834586,1588,0,5.0988916876574315,1.0,2782.0,0
3612,0,397,4023.3261964735516,5253.121653265703,24160.0,46053.90201511335,16238.313769771526,75732.1,0.7204030226700252,1587,0,7.614795211090107,4.0,8167.0,0
4580,1,366,10737.189071038252,13363.378505399196,61600.0,50401.42103825137,25334.137390665546,597716.8,0.5437158469945356,1587,0,7.020189035916824,2.0,10407.8,1
3226,0,337,1736.4703264094956,1822.8855327435967,9400.0,20896.313649851632,4944.449725798017,25810.100000000002,0.6142433234421365,1586,0,6.4680201765447665,2.0,2798.0,0
7523,1,386,6060.565025906736,7572.088629062925,30950.0,33971.73471502591,11674.973892025073,33509.7,0.582901554404145,1585,0,7.413148264984228,1.0,8013.0,0
3533,0,279,1496.2082437275985,1473.9500488044516,10000.0,29621.717562724014,4705.823620303876,29297.7,0.5448028673835126,1585,0,5.358208201892745,1.0,2127.0,0
422,0,245,11383.08693877551,12302.789869701317,42800.0,43172.39265306122,14665.881423021463,334836.3,0.5306122448979592,1585,0,4.705236593059937,0.0,0.0,1
3608,1,352,7397.928125,10477.004879773714,64900.0,44887.08522727273,21293.208726607667,414738.7,0.6079545454545454,1584,0,6.764444444444445,2.0,7610.0,0
1105,0,308,3151.8759740259743,3442.0034776191096,13173.0,23571.475974025972,8251.29640633634,43621.40000000001,0.6493506493506493,1582,0,5.9263716814159295,2.0,5854.0,0
2596,0,246,1377.0487804878048,1507.149340886032,7560.0,22268.232926829267,5435.853084236292,27471.6,0.573170731707317,1581,0,4.736394686907021,1.0,2285.0,0
9006,1,433,10415.231177829099,13986.550348561475,65400.0,56833.15080831409,26184.54468143613,701515.1,0.5103926096997691,1581,0,8.336824794433904,2.0,8424.0,0
3579,0,305,8773.115081967213,10569.062477358058,40000.0,63186.396721311474,15935.650182559546,76907.69999999998,0.6524590163934426,1581,0,5.87235926628716,1.0,3460.0,0
710,0,244,1975.3266393442623,1937.4209489216187,5300.0,17883.000409836062,3945.679808441197,25247.300000000003,0.569672131147541,1581,0,4.697887413029728,1.0,3200.0,0
7546,1,431,5512.20951276102,7823.787960205603,31462.0,34490.388863109045,12185.12026368364,233322.7,0.7262180974477959,1580,0,8.303569620253166,4.0,7603.8,0
1766,1,483,4538.910351966874,7007.796345107242,29412.0,28752.799585921322,11504.306995549201,45731.299999999996,0.7784679089026915,1580,0,9.305392405063293,5.0,7336.0,1
1292,0,403,3329.7709677419352,4845.861876662127,40160.0,44972.307940446655,10957.758775621636,76971.3,0.7220843672456576,1580,0,7.7641265822784815,3.0,3331.0,0
3797,0,91,1251.8538461538462,1704.5809658621342,9100.0,28770.845054945054,6125.253376315021,32118.7,0.21978021978021978,1580,50,1.7531898734177218,0.0,0.0,0
3478,0,298,3132.314765100671,3086.160480461398,11200.0,26160.360738255033,7150.552851407829,38813.4,0.5738255033557047,1579,0,5.744851171627613,1.0,4906.0,0
8899,1,471,9901.123991507431,13770.682422344276,64500.0,65644.5246284501,28093.44032893959,766221.8,0.5265392781316348,1578,0,9.085703422053232,2.0,5801.8,0
1975,0,443,3651.302708803612,5130.983979379026,28600.0,33646.31693002257,6674.516123438689,24930.7,0.7584650112866818,1576,0,8.556421319796955,4.0,6581.0,0
3049,0,305,1383.5088524590165,1422.5961330781859,9000.0,34755.00131147541,14331.143937661498,62963.8,0.5540983606557377,1575,0,5.894730158730159,1.0,1961.0,0
3730,0,251,1958.9338645418327,2199.309723892614,13950.0,36014.863745019924,12748.001132613705,60884.0,0.5816733067729084,1575,0,4.851073015873016,1.0,1944.0,0
1714,0,245,1978.538367346939,1938.977537280742,4951.0,22068.13224489796,4536.463991088175,30506.7,0.5959183673469388,1575,0,4.735111111111111,1.0,3028.0,0
518,0,293,1999.8798634812288,2090.9238877148114,8400.0,21464.38566552901,4440.509389798624,18249.6,0.6621160409556314,1574,0,5.666404066073698,2.0,3353.0,0
